place_name,food,address,gu,lat,lng
카토카츠,돈까스/일식,서울특별시 광진구 능동로17길 6,광진구,37.5462065990302,127.073123590984
카페 헤스트(cafe Hest),카페/디저트,서울특별시 광진구 천호대로134길 2,광진구,37.5491644616162,127.090695504324
프랑켄프라이즈,분식,서울특별시 광진구 뚝섬로40길 33,광진구,37.5323735961804,127.072606051732
두근두근 튀김꼬치,분식,서울특별시 동대문구 안암로22길 19 (제기동),동대문구,37.587897115252,127.035824382115
와떠마라탕 회기점,찜탕,서울특별시 동대문구 회기로 126,동대문구,37.5913261614262,127.050476665622
덮담 신당점,한식,서울특별시 중구 다산로29길 7,중구,37.5608334602491,127.013539790279
충무쌀롱,한식,서울특별시 중구 퇴계로27길 42,중구,37.563178944345,126.991358773904
개나리부두,한식,서울특별시 용산구 한강대로52길 29-9,용산구,37.5317206223562,126.973134143648
크로붕,아시안/양식,서울특별시 용산구 청파로71길 13,용산구,37.5491991569363,126.968882414396
귀한족발 가재울점,족발/보쌈,서울특별시 서대문구 가재울미래로 2,서대문구,37.5744203632344,126.917897379411
오리재,아시안/양식,서울특별시 서대문구 간호대로3길 36-6,서대문구,37.5954406057511,126.947403534502
마루호프,치킨,서울특별시 노원구 상계로1길 62-34,노원구,37.6587698532376,127.062086485148
달콤담다,한식,서울특별시 은평구 진흥로12길 17-1,은평구,37.6070914010924,126.926921831181
스시도현,돈까스/일식,서울특별시 강북구 도봉로96다길 22,강북구,37.6400925337601,127.033134270008
청운수산,돈까스/일식,서울특별시 강북구 도봉로10다길 20,강북구,37.6146858558325,127.031925463021
빨래골 윤수산,돈까스/일식,서울특별시 도봉구 덕릉로59길 6,도봉구,37.6403664037678,127.039115153473
바다수퍼해물천하조개구이찜구의점,찜탕,서울특별시 광진구 아차산로 339,광진구,37.5374610591126,127.080581224819
카페청량,카페/디저트,서울특별시 동대문구 홍릉로3길 18 (제기동),동대문구,37.5818416365279,127.04357625133
영미식당,한식,서울특별시 중구 퇴계로83길 10-14,중구,37.5660239725568,127.01903901589
라인드한남,아시안/양식,서울특별시 용산구 대사관로31길 16,용산구,37.533998823982,127.005997148647
핑,한식,서울특별시 용산구 보광로59길 7,용산구,37.5338262592193,126.9935643319
싸다김밥 종로관철점,도시락,서울특별시 종로구 삼일대로 391,종로구,37.5694808730925,126.987383331119
(주)연남방앗간,아시안/양식,서울특별시 중구 통일로 1,중구,37.5560581817344,126.972115894161
오아시스,한식,서울특별시 서대문구 이화여대5길 15,서대문구,37.5582872046756,126.944833931527
부리나케밥,아시안/양식,서울특별시 노원구 한글비석로 383,노원구,37.6591119674807,127.073074956682
종로전집,한식,서울특별시 노원구 광운로10길 3,노원구,37.6209010072217,127.059309254353
토담옛날통닭,치킨,서울특별시 노원구 동일로228길 35,노원구,37.6679405988859,127.059064100243
cafe79(카페79),카페/디저트,서울특별시 은평구 갈현로33길 13,은평구,37.6206970477867,126.914827812426
두촌가마솥밥&명인만두,한식,서울특별시 은평구 은평로 111,은평구,37.6008254685415,126.920513478627
먼치오케이 샐러드클럽 은평점,한식,서울특별시 은평구 갈현로11길 3,은평구,37.605343193015,126.910066558928
쌀국수 밴드,아시안/양식,서울특별시 은평구 역말로 19,은평구,37.6058060306003,126.912583653032
토리아에즈 구파발점,한식,서울특별시 은평구 진관1로 21-39,은평구,37.6338625622068,126.918572501207
늘조은찬,한식,서울특별시 강북구 삼양로19길 25,강북구,37.6156943247238,127.021139026425
로로다방,카페/디저트,서울특별시 강북구 수유로4길 35,강북구,37.6319449318919,127.020386969677
고돼지 석관점,한식,서울특별시 성북구 돌곶이로9길 13,성북구,37.6065905513361,127.0603046895
체르니,치킨,서울특별시 중랑구 용마산로86길 9-27,중랑구,37.5873662061942,127.096060534833
진성식당,한식,서울특별시 동대문구 장한로24길 30-2,동대문구,37.57029121387,127.07243626126
만만스시,돈까스/일식,서울특별시 성동구 왕십리로 382,성동구,37.5651102845783,127.028019796271
서울숲 포도피자,피자,서울특별시 성동구 서울숲4길 22-7,성동구,37.54698256094,127.043284705398
(주)키친엑스 용산4호점,한식,서울특별시 용산구 한강대로 329,용산구,37.5476709088343,126.971482484737
썬워터,한식,서울특별시 용산구 후암로 3,용산구,37.5461987640983,126.97824205488
봉이밥 순화점,한식,서울특별시 중구 서소문로9길 28,중구,37.5637084894676,126.970042986983
오늘하루(ONURARU),아시안/양식,서울특별시 중구 퇴계로41길 22,중구,37.5627623089127,126.996217716126
연희가맥,한식,서울특별시 서대문구 연희로 93-7,서대문구,37.5665932320631,126.930060673417
소풍,한식,서울특별시 노원구 노원로28길 9,노원구,37.6530278761718,127.068468944165
IAM꼬마김밥(아이엠꼬마김밥),도시락,서울특별시 은평구 진관3로 11,은평구,37.6394630545503,126.918268068589
춘삼,한식,서울특별시 은평구 갈현로29길 50,은평구,37.6221604212259,126.911628407105
육수명가,한식,서울특별시 강북구 삼양로47길 3 (미아동),강북구,37.6232494145601,127.01879295274
스시화 도봉,돈까스/일식,서울특별시 도봉구 해등로25길 41,도봉구,37.6558809051642,127.034124384435
낙지마당,한식,서울특별시 성북구 장월로 74,성북구,37.6123052776892,127.048970560181
돈까스짱자양전통시장점,한식,서울특별시 광진구 자양로15길 83,광진구,37.5347944094885,127.07918840463
브라더한정식도시락세종대점,한식,서울특별시 광진구 군자로 76,광진구,37.5499539254444,127.071085415083
장칼장 구의역점,한식,서울특별시 광진구 자양로 112,광진구,37.5376694764699,127.083667631804
야키토리쿠이신보 삼각지점,돈까스/일식,서울특별시 용산구 한강대로52길 29-6,용산구,37.5317079656479,126.97294713194
재동맥주,야식,서울특별시 종로구 북촌로4길 6,종로구,37.5790857147112,126.985527005478
미드템포,아시안/양식,서울특별시 중구 동호로25길 5,중구,37.5589003083629,127.002587715082
란주우육면,중식,서울특별시 서대문구 연세로7안길 5,서대문구,37.5579325469635,126.936199459198
명지샤브,한식,서울특별시 서대문구 증가로10길 63,서대문구,37.5796913961199,126.925277979388
보성집,한식,서울특별시 서대문구 경기대로 26-22,서대문구,37.5615351733222,126.962689707047
BBQ 하계스마트점,치킨,서울특별시 노원구 공릉로59가길 28,노원구,37.6346326372159,127.070959129975
모스버거&빨라쪼 아이스크림,패스트푸드,서울특별시 노원구 노해로81길 16,노원구,37.6556388872669,127.062868428662
"닭찌, 흔한 닭볶음탕에도 명품은 있다.",찜탕,서울특별시 강북구 오패산로 202,강북구,37.6205997859449,127.032821481622
리트리트커피로스터즈,카페/디저트,서울특별시 강북구 한천로139길 11,강북구,37.6395671015453,127.026243759698
순자네포차,야식,서울특별시 중랑구 봉우재로65길 49,중랑구,37.5973206482231,127.097579039033
롯데노원 장상궁 남촌칼제비,한식,서울특별시 노원구 동일로 1414,노원구,37.6552787315469,127.061391730931
쌍둥이네,한식,서울특별시 노원구 월계로45가길 94,노원구,37.6317613748101,127.052338603781
하루노미즈,한식,서울특별시 은평구 연서로5길 3,은평구,37.6039962485329,126.915226913507
할머니 분식,분식,서울특별시 은평구 통일로 850,은평구,37.6193203344525,126.921445035076
포레스트커피&펍,카페/디저트,서울특별시 강북구 삼양로181길 196,강북구,37.6715619281318,127.006378967841
스시 미고로,돈까스/일식,서울특별시 도봉구 방학로 137,도봉구,37.662605231652,127.037014012845
거기시켜 덮밥&간식(노원점),돈까스/일식,서울특별시 노원구 노해로 455,노원구,37.6541666670975,127.058519890434
쭈꾸미 부대,한식,서울특별시 중랑구 사가정로50길 76,중랑구,37.5776835187822,127.084619511408
연어세상참치동네,회,서울특별시 성북구 보문로40길 29,성북구,37.5921275990755,127.015109375035
퍼즐바,아시안/양식,서울특별시 광진구 광나루로 383,광진구,37.5480732259171,127.072493969391
수제비집,한식,서울특별시 동대문구 홍릉로17길 10,동대문구,37.5862391923435,127.04262154003
정선 육회&연어,회,서울특별시 동대문구 답십리로65길 80,동대문구,37.5760770469136,127.069886725508
아나바,돈까스/일식,서울특별시 용산구 한강대로 168-2,용산구,37.5336967726087,126.972674084438
나우,아시안/양식,서울특별시 용산구 원효로89길 23,용산구,37.5407357607493,126.967725341072
다람,한식,서울특별시 중구 다동길 46,중구,37.5678614943581,126.981726148037
전家곱창,한식,서울특별시 중구 을지로3길 30-5,중구,37.5676791400697,126.981773054016
호랑이쌀국수 시청점,아시안/양식,서울특별시 중구 서소문로 89-20,중구,37.5632510909133,126.972031493823
삼겹포차,야식,서울특별시 동대문구 답십리로 271-6,동대문구,37.57295102402,127.070831173533
용두홍어,한식,서울특별시 동대문구 경동시장로8길 47 (청량리동),동대문구,37.5811816827023,127.043266117847
팡팡마차,분식,서울특별시 동대문구 한천로39길 27,동대문구,37.5782250576743,127.066701593769
이알앤(ERN),아시안/양식,서울특별시 성동구 서울숲2길 8-7,성동구,37.5472091943403,127.039598846601
꼴목,치킨,서울특별시 광진구 아차산로51길 33,광진구,37.5384670141018,127.084842882461
짱마약꼬마김밥,도시락,서울특별시 은평구 연서로34길 3,은평구,37.6214512112854,126.926835169115
코다리밥상,한식,서울특별시 은평구 통일로87길 6-7,은평구,37.6237504362873,126.918968673724
라홍방마라탕 덕성여대점,찜탕,서울특별시 강북구 4.19로 2,강북구,37.6483433423436,127.013922798622
감성쭈꾸미,한식,서울특별시 노원구 수락산로 212,노원구,37.6708275957536,127.055377806803
해피퍼피하우스,아시안/양식,서울특별시 용산구 녹사평대로 168-11,용산구,37.533404579256,126.989608765998
솔솥 서촌점,한식,서울특별시 종로구 자하문로 23,종로구,37.5780784574885,126.971476891882
디(D)카페,카페/디저트,서울특별시 중랑구 용마산로 421-1,중랑구,37.5892336409489,127.096455710436
계혁명,치킨,서울특별시 동대문구 망우로16길 26,동대문구,37.5890045031842,127.061111599459
커피노아,카페/디저트,서울특별시 동대문구 장한로28가길 70,동대문구,37.5761393365097,127.07296289353
비에이치씨 구의점,치킨,서울특별시 광진구 구의로 40,광진구,37.5413942050559,127.090043953218
타스더안주셀렉트샵,한식,서울특별시 광진구 광나루로24길 20,광진구,37.5454553064569,127.076318784936
이터스 신촌점,아시안/양식,서울특별시 서대문구 연세로 13,서대문구,37.5567378385686,126.936559696179
파라삐리포,한식,서울특별시 서대문구 연세로7안길 16-6,서대문구,37.558358918592,126.936069507143
커피노마드노원,카페/디저트,서울특별시 노원구 한글비석로33길 16-1,노원구,37.6612240465616,127.069499534659
야키토리 혼바,돈까스/일식,서울특별시 용산구 후암로 79,용산구,37.5528555338443,126.976428956122
모스살롱,아시안/양식,서울특별시 용산구 보광로60길 17,용산구,37.5341669142152,126.995171473281
인사타이,아시안/양식,서울특별시 종로구 인사동길 49,종로구,37.5744668688197,126.983552182559
미식해장,아시안/양식,서울특별시 중구 동호로25길 29,중구,37.5589908790573,127.001363464019
동원 만원 족발,족발/보쌈,서울특별시 중랑구 상봉로11길 27,중랑구,37.589967053526,127.092048898771
신머이 쌀국수 사가정역점,아시안/양식,서울특별시 중랑구 면목로 293,중랑구,37.5789582952815,127.0861690858
달콤한커피 길음점,카페/디저트,서울특별시 성북구 삼양로 66,성북구,37.609002278777,127.023271412495
뽕스닭강정,치킨,서울특별시 성북구 돌곶이로22나길 26,성북구,37.6094372035106,127.060878020051
모리,돈까스/일식,서울특별시 광진구 능동로38길 27,광진구,37.5573428620789,127.081490723332
원명동 칼국수,한식,서울특별시 광진구 뚝섬로 645,광진구,37.5317138271823,127.081397776835
버거운버거 수유점,패스트푸드,서울특별시 강북구 삼양로 528,강북구,37.6500763265905,127.013640396717
자매식당,한식,서울특별시 노원구 월계로 370,노원구,37.6309766775099,127.06102564028
"카페,아지트",카페/디저트,서울특별시 노원구 월계로 372,노원구,37.6292472102426,127.059664124595
태봉김밥,도시락,서울특별시 노원구 공릉로 95,노원구,37.6188459464331,127.078310936686
VIP 큐룸,한식,서울특별시 중구 다산로 245,중구,37.5650227116885,127.015884329104
김밥킹,도시락,서울특별시 중구 청계천로 100,중구,37.5674727196383,126.98811318937
카페227,카페/디저트,서울특별시 성북구 돌곶이로22길 7,성북구,37.6102420671878,127.058361327835
도야짬뽕 장안직영점,중식,서울특별시 동대문구 장한로 179,동대문구,37.5764749815622,127.071746605254
섭국,한식,서울특별시 서대문구 명지대3길 18,서대문구,37.5822173566793,126.922796864191
NW푸드,한식,서울특별시 노원구 노해로 455,노원구,37.6541666670975,127.058519890434
소소떡볶이 중계점,분식,서울특별시 노원구 상계로12길 56,노원구,37.655810499217,127.070106559488
사천마라탕,찜탕,서울특별시 용산구 서빙고로24길 4,용산구,37.5239431590067,126.968682040826
러빙핸드,아시안/양식,서울특별시 종로구 옥인길 18,종로구,37.5806661015476,126.967595466794
상감치킨,치킨,서울특별시 종로구 창신8길 8,종로구,37.5770569195858,127.010458088691
언더바(underbar),아시안/양식,서울특별시 종로구 삼일대로15길 21,종로구,37.5687782396669,126.986244496386
카페 뮬(CAFE MULE) 보문점,카페/디저트,서울특별시 성북구 보문로 78,성북구,37.5822809544965,127.021306528685
코코넛족발닭발 휘경점,족발/보쌈,서울특별시 동대문구 한천로 279,동대문구,37.5858124759575,127.067226568076
김선생 불닭발 성동점,한식,서울특별시 성동구 무학로6길 50,성동구,37.5645961982208,127.035023853624
수지상회 건대점,한식,서울특별시 광진구 아차산로33길 30,광진구,37.5415428090845,127.070519135184
전설낙곱새 용마산점,한식,서울특별시 광진구 답십리로78길 3,광진구,37.5713436856823,127.081525898355
죽이요 용마산점,한식,서울특별시 광진구 답십리로78길 3,광진구,37.5713436856823,127.081525898355
카페 몬스터레빗,카페/디저트,서울특별시 광진구 뚝섬로 673,광진구,37.5320429453752,127.084122722726
나정분식,분식,서울특별시 은평구 증산서길 63-6,은평구,37.5825549051696,126.905278067048
마무,한식,서울특별시 은평구 은평로 245,은평구,37.6011049837261,126.935146145667
춘리마라탕(미아롯데점),찜탕,서울특별시 강북구 도봉로10길 40 (미아동),강북구,37.614456062409,127.031067626172
착한파스타 중계점,아시안/양식,서울특별시 노원구 노원로 330,노원구,37.6467905319279,127.070940893709
수정빵,카페/디저트,서울특별시 용산구 효창원로12길 42,용산구,37.5332331589601,126.952588322766
따띠삼겹 면목점,한식,서울특별시 중랑구 용마산로 388,중랑구,37.5862588370822,127.09534344848
달빛 그리고 연어육회,회,서울특별시 성북구 북악산로 913,성북구,37.5965594834138,127.022954666928
우마이 타코야끼,한식,서울특별시 성북구 북악산로 913,성북구,37.5965594834138,127.022954666928
피자헛 동덕여대본점,피자,서울특별시 성북구 화랑로 104,성북구,37.6033505659021,127.043330480665
김군네초밥가게,한식,서울특별시 강북구 도봉로98길 40,강북구,37.6410488401742,127.031820039048
맥주아비 장안사거리점,야식,서울특별시 동대문구 장한로24길 46,동대문구,37.5699029959844,127.073278284
오라김분식,분식,서울특별시 동대문구 고산자로 417 (용두동),동대문구,37.5769435164375,127.037973215255
아는커피,카페/디저트,서울특별시 성동구 광나루로4길 8-1,성동구,37.5495845815449,127.05374600324
플래드 카페,카페/디저트,서울특별시 성동구 서울숲2길 12-7,성동구,37.5470895391629,127.039874103325
순두부랑 돈까스,한식,서울특별시 서대문구 통일로 348,서대문구,37.5812594760103,126.952833216748
구여사컵밥,한식,서울특별시 은평구 통일로 905,은평구,37.6237703310391,126.919602322714
은평소댕,한식,서울특별시 은평구 연서로3가길 13,은평구,37.6035702994642,126.914655956589
홍능반점,중식,서울특별시 강북구 4.19로 36 (수유동),강북구,37.6474627291113,127.010340022472
구도로통닭 종각점,치킨,서울특별시 종로구 우정국로2길 16,종로구,37.5694482841057,126.983901472599
치골냉맥,치킨,서울특별시 중랑구 답십리로77길 11,중랑구,37.5721271498692,127.081454758083
김사부의 곱창명가 성동점,한식,서울특별시 성동구 무학로6길 50,성동구,37.5645961982208,127.035023853624
수상한발효실 수국,한식,서울특별시 광진구 아차산로38길 17,광진구,37.5377149438183,127.074857302072
진미함바식당,한식,서울특별시 광진구 아차산로 403-6,광진구,37.537876883982,127.087403177727
김가네김밥 서울역KDB점,도시락,서울특별시 용산구 한강대로 372,용산구,37.5516794257654,126.972905059299
브라이틀링카페&와인라운지,카페/디저트,서울특별시 용산구 녹사평대로 132,용산구,37.5306658431999,126.991175512553
유원(원테이블 중식당),중식,서울특별시 용산구 후암로 32-3,용산구,37.548822762458,126.977861855496
한남동 강가네 빈대떡,한식,서울특별시 용산구 대사관로30길 7,용산구,37.5329001581896,127.00569746786
카페 인 더 포레스트,카페/디저트,서울특별시 서대문구 연희로 147,서대문구,37.570761900687,126.933709513598
C&K(씨앤케이),한식,서울특별시 은평구 응암로 172-1,은평구,37.5871882290906,126.916834474855
분식명가 쌍문동 꼬마김밥,분식,서울특별시 도봉구 도봉로113길 38,도봉구,37.6485613480828,127.032101770911
스탠퍼독,아시안/양식,서울특별시 도봉구 우이천로 296,도봉구,37.6442114888136,127.029694032485
탐나는 피자(쌍문점),피자,서울특별시 도봉구 도봉로109길 69,도봉구,37.6474411063256,127.029530108142
180도(180°),치킨,서울특별시 노원구 한글비석로 57,노원구,37.6366235844053,127.068915344466
노란상소갈비 안국역점,한식,서울특별시 종로구 계동길 5,종로구,37.5773850992308,126.986376383784
디디스 본점,아시안/양식,서울특별시 종로구 삼봉로 81,종로구,37.5725639351805,126.981506298154
마이클바이해비치(Michael's by HAEVICHI),아시안/양식,서울특별시 중구 명동8나길 38,중구,37.5617094550686,126.982674651463
스시메르,돈까스/일식,서울특별시 중구 명동8나길 38,중구,37.5617094550686,126.982674651463
중심,중식,서울특별시 중구 명동8나길 38,중구,37.5617094550686,126.982674651463
가온,분식,서울특별시 중랑구 양원역로10길 3,중랑구,37.6066433737249,127.106339503555
개화가배,카페/디저트,서울특별시 성북구 고려대로7길 32,성북구,37.5873860856007,127.020722287938
호랑이흥취,한식,서울특별시 강북구 덕릉로41길 100,강북구,37.6384644991508,127.027719773228
씨즐(SIZZL),한식,서울특별시 광진구 광나루로 383,광진구,37.5480732259171,127.072493969391
퍼즐 커피앤하이볼,아시안/양식,서울특별시 광진구 광나루로 383,광진구,37.5480732259171,127.072493969391
한해,회,서울특별시 광진구 동일로30길 49,광진구,37.547578165959,127.070041168432
청도미나리버섯매운탕,찜탕,서울특별시 용산구 한강대로38가길 7-18,용산구,37.5298110223491,126.970063450171
한강#(한강Sharp),아시안/양식,서울특별시 용산구 한강대로21길 17,용산구,37.5268138996217,126.964132558901
여우애김밥북가좌점,도시락,서울특별시 서대문구 거북골로 178-1,서대문구,37.577230410962,126.910734562569
동고집,한식,서울특별시 도봉구 도봉로152길 32,도봉구,37.6693291359689,127.045576113116
수유리혼밥왕 외대점,한식,서울특별시 동대문구 이문로28길 16,동대문구,37.5954973335287,127.060562855075
스시도쿠더성수,돈까스/일식,서울특별시 성동구 서울숲6길 13,성동구,37.5477165045093,127.043065822487
스시오가,돈까스/일식,서울특별시 광진구 능동로 69,광진구,37.5378412310188,127.068994278343
엄마밥상,한식,서울특별시 광진구 면목로 132-1,광진구,37.5651060129209,127.080989380602
교촌필방,한식,서울특별시 용산구 보광로 127,용산구,37.5340837736296,126.993719313035
파친코,돈까스/일식,서울특별시 용산구 한강대로40길 33,용산구,37.5302521644477,126.971197681278
제레미20 광화문점,아시안/양식,서울특별시 종로구 종로1길 50,종로구,37.5747244659804,126.979022440109
카페 코스타,카페/디저트,서울특별시 종로구 홍지문2길 16,종로구,37.6016620213663,126.9557028345
엠브로 키친 도봉점,한식,서울특별시 도봉구 도봉로187길 63,도봉구,37.6861267241667,127.042413004735
새떡따오,한식,서울특별시 노원구 섬밭로 258,노원구,37.6391097783726,127.064915087375
수다미찬 김밥,도시락,서울특별시 노원구 섬밭로 258,노원구,37.6391097783726,127.064915087375
육장화,한식,서울특별시 노원구 공릉로 98,노원구,37.6191983201855,127.078450401706
꿀돼지 식당,한식,서울특별시 성북구 화랑로 119-10,성북구,37.6050048891598,127.044500050354
상현국수,한식,서울특별시 성북구 삼양로 82,성북구,37.6106392290103,127.022639269291
오가네,한식,서울특별시 성북구 한천로73길 33,성북구,37.6095023906811,127.06165783523
올카커피,카페/디저트,서울특별시 성북구 삼양로4길 4,성북구,37.6056276454152,127.024490962513
향원,중식,서울특별시 성북구 오패산로 51,성북구,37.6067496959054,127.036508171518
제주생고기,한식,서울특별시 중구 청계천로 400,중구,37.5708105464699,127.021463886656
투썸플레이스 순화타워점,카페/디저트,서울특별시 중구 세종대로7길 43,중구,37.5610649662767,126.972258222014
우이락 광장시장점,한식,서울특별시 종로구 창경궁로 88,종로구,37.5701125140082,126.999707163125
공주네국수 밀키트전문점,한식,서울특별시 은평구 서오릉로21길 33-13,은평구,37.6135346740255,126.907105105699
영덕막회,한식,서울특별시 은평구 갈현로 75,은평구,37.60454318711,126.910280880648
타코짱,돈까스/일식,서울특별시 노원구 동일로204가길 34,노원구,37.6407495352012,127.068172151465
해물명가 노원점,한식,서울특별시 노원구 덕릉로 459-37,노원구,37.6468005039827,127.059592952406
맛있는반찬&해장국,찜탕,서울특별시 중랑구 상봉로11길 35,중랑구,37.5898004436528,127.091606775168
인생아구찜 성북점,찜탕,서울특별시 성북구 보문로17길 29,성북구,37.5812303145062,127.01970053818
종암수제갈비,한식,서울특별시 성북구 종암로 85,성북구,37.5978863185777,127.034628399317
다정한 마음,한식,서울특별시 서대문구 가좌로 36,서대문구,37.5776723008202,126.931883585796
마음밭 오가닉 카페(organic cafe),카페/디저트,서울특별시 서대문구 연희맛로 24,서대문구,37.5668658680696,126.930356525151
인쌩맥주 명지대점,야식,서울특별시 서대문구 명지대길 54,서대문구,37.5824683532455,126.923875649768
후니족발,족발/보쌈,서울특별시 강북구 도봉로96길 100,강북구,37.6379454003248,127.033121873337
길동우동,돈까스/일식,서울특별시 동대문구 경희대로 23,동대문구,37.5937762050989,127.050741696591
천희공관,중식,서울특별시 동대문구 회기로 160-1,동대문구,37.5906530265747,127.053750045925
번아웃 버거앤펍,패스트푸드,서울특별시 성동구 상원1길 35-22,성동구,37.5461842779243,127.047048263101
당주당냉면(구의점),한식,서울특별시 광진구 구의로 50,광진구,37.5422809985707,127.090240888277
리파인건대,한식,서울특별시 광진구 능동로13길 36,광진구,37.5436079641311,127.07041131957
이드(eid),한식,서울특별시 용산구 우사단로10길 15,용산구,37.5332644259282,126.996417879834
더쌍화커피(서울시점),카페/디저트,서울특별시 종로구 종로35가길 11,종로구,37.5719588381553,127.00450099237
아비꼬 광화문점,돈까스/일식,서울특별시 종로구 종로 34,종로구,37.5698436778123,126.98111033501
홍가네밥상,한식,서울특별시 종로구 종로 183,종로구,37.5714476873524,126.998320034926
꽈배기 도넛,한식,서울특별시 은평구 연서로34길 42,은평구,37.6220524462375,126.930880282269
삼국지마라탕,찜탕,서울특별시 은평구 응암로 286,은평구,37.5969833398303,126.920063262195
크로플럽,한식,서울특별시 은평구 연서로33길 7,은평구,37.6212705304969,126.924353986946
사랑 커피숍,카페/디저트,서울특별시 서대문구 응암로 138,서대문구,37.584445623867,126.914961063957
송준옥(宋寯屋),한식,서울특별시 서대문구 연세로7안길 34-4,서대문구,37.5582737615065,126.935055395291
한술식당 신촌점,한식,서울특별시 서대문구 연세로4길 40,서대문구,37.5578586447476,126.938886004379
커피살롱,카페/디저트,서울특별시 중구 세종대로21길 67,중구,37.5693036252323,126.975712913498
화기,한식,서울특별시 중구 퇴계로 42-2,중구,37.5577156632633,126.977653922122
단발머리언니카페,카페/디저트,서울특별시 강북구 삼양로149길 30,강북구,37.6543494832617,127.011318730743
금별맥주 경희대점,야식,서울특별시 동대문구 경희대로1길 15,동대문구,37.5917077627628,127.051240647783
도모다찌에 꼬치다,돈까스/일식,서울특별시 동대문구 회기로13길 20,동대문구,37.5923963234527,127.051188468262
프랑킨숯불양념구이치킨 건대역점,한식,서울특별시 광진구 자양로32길 26,광진구,37.5442094859338,127.086524329853
브리비트,아시안/양식,서울특별시 성동구 상원6길 5-1,성동구,37.548689942556,127.048855242548
오마카세 오사이초밥 성수점,돈까스/일식,서울특별시 성동구 연무장3길 9-14,성동구,37.5448357596916,127.051562731533
백소정 대학로점,돈까스/일식,서울특별시 종로구 대학로 143,종로구,37.5840325993163,127.001309010548
알케믹스 ALCHEMIX,아시안/양식,서울특별시 종로구 낙산길 4,종로구,37.5803393408552,127.004689313916
더노벰버 라운지(응암점),한식,서울특별시 은평구 응암로13길 2-1,은평구,37.5899526174265,126.91665522005
서광냉삼 연신내본점,한식,서울특별시 은평구 통일로87길 6-10,은평구,37.6237554713217,126.919216178082
친구포차,야식,서울특별시 은평구 갈현로 342,은평구,37.6265920936978,126.919283115914
삼돌 멸치쌈밥,한식,서울특별시 도봉구 도봉산4나길 6-10,도봉구,37.6877997090617,127.042773580288
비올라,아시안/양식,서울특별시 서대문구 연세로4길 53,서대문구,37.5583825953734,126.93927558709
아이앤지커피 아현점,카페/디저트,서울특별시 서대문구 북아현로4길 2,서대문구,37.5592308520712,126.956811090013
충정로 쌀국수,아시안/양식,서울특별시 서대문구 서소문로 21,서대문구,37.5598942603947,126.964085809305
맛고을 푸드,한식,서울특별시 동대문구 사가정로17길 15,동대문구,37.5785548092419,127.060009239271
용용선생 군자점,중식,서울특별시 광진구 능동로36길 30,광진구,37.5557178129746,127.080587072191
온기정,돈까스/일식,서울특별시 용산구 한남대로 91,용산구,37.5365636555465,127.002134363783
부대끼니,한식,서울특별시 성동구 서울숲4길 23,성동구,37.5472317766252,127.043531427164
선우돈까스,한식,서울특별시 종로구 돈화문로5가길 1,종로구,37.5710275098022,126.991230294263
오프커피 종로점,카페/디저트,서울특별시 종로구 삼일대로15길 8,종로구,37.5689228456463,126.987006150496
이자까야 승원 동대문직영점,돈까스/일식,서울특별시 중구 을지로44길 30,중구,37.5648200801553,127.006242745389
라라스시,돈까스/일식,서울특별시 은평구 연서로29길 30,은평구,37.6197658538055,126.91732864694
면부심 파스타,한식,서울특별시 은평구 갈현로33길 24,은평구,37.6219704228009,126.913971706642
우거지 품은 순대국,찜탕,서울특별시 도봉구 도봉산3길 31,도봉구,37.6859584900946,127.043948297296
금쪽,한식,서울특별시 노원구 동일로192가길 9,노원구,37.6264328047477,127.073685368073
홍콩할매 떡볶이,분식,서울특별시 중랑구 면목로35길 24,중랑구,37.5785971446,127.084720055483
가마치통닭 가좌역점,치킨,서울특별시 서대문구 수색로2길 39,서대문구,37.5713138623933,126.915904667901
바른보쌈 명지대점,한식,서울특별시 서대문구 가좌로 55,서대문구,37.5784441669836,126.929705663793
호미스피자 명지대점,피자,서울특별시 서대문구 증가로24라길 38,서대문구,37.5825862288416,126.918908134686
육반상회,한식,서울특별시 동대문구 전농로3길 110,동대문구,37.5726637779885,127.056099133092
카페더스쿱(cafe the scoop),카페/디저트,서울특별시 강북구 도봉로13길 22,강북구,37.6151596749424,127.029183096151
오고고,한식,서울특별시 동대문구 전농로2나길 14,동대문구,37.5672884737086,127.057526857822
오늘포차,야식,서울특별시 동대문구 답십리로66길 115,동대문구,37.5678928793507,127.065612752473
따띠삼겹 숙대점,한식,서울특별시 용산구 청파로47길 62,용산구,37.5449328153648,126.967139299814
이레 피자 하우스,피자,서울특별시 용산구 청파로89길 32-3,용산구,37.5534331192534,126.967186494556
NET VIET 베트남쌀국수,아시안/양식,서울특별시 성동구 용답중앙15길 2,성동구,37.5638055873065,127.053095664605
그리노,아시안/양식,서울특별시 성동구 성수이로 147,성동구,37.5480718056489,127.057567649098
민들레,한식,서울특별시 성동구 마장로 228-12,성동구,37.5658531736713,127.035340352877
족팔계,한식,서울특별시 성동구 용답중앙15길 2,성동구,37.5638055873065,127.053095664605
커피로그리는꿈 협동조합,카페/디저트,서울특별시 성동구 상원6나길 22-11,성동구,37.5476908001764,127.049991185761
오마카세 오사이 대학로점,돈까스/일식,서울특별시 종로구 동숭길 100,종로구,37.5828893484818,127.004283485271
오한수 우육면가 정동점,중식,서울특별시 중구 정동길 17,중구,37.567161887661,126.970642082697
